city,month,product,price,share,weight,calories,sugar,protein,distance,diesel
66,10,5,0.49415466054004,0.133298560608471,113,90,8,4,0.951037593447186,3.80482620434458
66,11,2,1.14030801604689,0.180569133686104,150,80,0,14,1.50634535876866,3.67217756176924
66,11,3,1.1789003292961,0.113590321466948,150,100,0,15,2.5954610615695,3.67217756176924
66,11,4,0.923085217716915,0.162604698828453,170,150,11,5,1.39686432289337,3.67217756176924
66,11,5,0.579257952615732,0.164873535825043,113,90,8,4,1.65585681659249,3.67217756176924
66,12,1,0.821281697759519,0.180642246548097,170,150,13,6,1.10826274667722,3.46112085639594
66,12,2,1.15290729253049,0.139060169234139,150,80,0,14,1.52443924199255,3.46112085639594
66,12,3,1.18580744568166,0.128666416913861,150,100,0,15,2.33944229445135,3.46112085639594
66,12,4,0.88460211638523,0.11932288591151,170,150,11,5,2.1432690858826,3.46112085639594
66,12,5,0.546389398404881,0.0976735336337421,113,90,8,4,3.72370030714647,3.46112085639594
66,13,1,0.836711204137984,0.170812597757613,170,150,13,6,1.5400920309114,3.70248358942961
66,13,2,1.18116702023677,0.172476793212255,150,80,0,14,1.42492202014014,3.70248358942961
66,13,3,1.02346912572804,0.132055928339769,150,100,0,15,1.31802741865144,3.70248358942961
66,13,4,1.0524460881855,0.0972496263867371,170,150,11,5,3.23030491857674,3.70248358942961
66,13,5,0.51078452179218,0.0979050981994003,113,90,8,4,3.17482590991702,3.70248358942961
66,14,1,0.898392648805103,0.183734775521203,170,150,13,6,2.47703757106065,3.36693222616346
66,14,2,1.13709389775395,0.175073289869334,150,80,0,14,1.24746775822652,3.36693222616346
66,14,3,1.12222933878999,0.12814131801138,150,100,0,15,1.99901122721504,3.36693222616346
66,14,5,0.523774044569349,0.178586672767743,113,90,8,4,1.04015973428575,3.36693222616346
66,15,1,0.913264783769071,0.142968265407626,170,150,13,6,2.91712400894757,3.18630598303683
66,15,2,1.24281307761079,0.210375271657648,150,80,0,14,1.21275946742878,3.18630598303683
66,15,3,1.28454237198533,0.0684234028218765,150,100,0,15,4.41009829169454,3.18630598303683
66,15,4,0.860092504435883,0.110416887240836,170,150,11,5,1.45735538806426,3.18630598303683
66,15,5,0.481866576019588,0.153660021641552,113,90,8,4,0.792600957997474,3.18630598303683
66,16,1,0.835951297185111,0.122791281678748,170,150,13,6,1.77940659002423,4.22932627255384
66,16,4,0.935585155722697,0.196626258993846,170,150,11,5,1.76822138235244,4.22932627255384
66,16,5,0.491737768576896,0.130435777866355,113,90,8,4,1.09190034598955,4.22932627255384
66,17,1,0.787509257087041,0.135875952367911,170,150,13,6,2.23346788664375,3.68155799859494
66,17,2,1.50986191164672,0.170103268886348,150,80,0,14,1.50866082924755,3.68155799859494
66,17,4,0.891958743863494,0.146740002350499,170,150,11,5,1.98953123312798,3.68155799859494
66,17,5,0.493503765647644,0.150610349889797,113,90,8,4,1.41895108755651,3.68155799859494
66,18,1,1.07274524685026,0.223828598087535,170,150,13,6,1.43030283508914,4.03638087697646
66,18,2,1.46278654939371,0.163538733251209,150,80,0,14,3.02387313539659,4.03638087697646
66,18,3,1.31081342294812,0.0956919127496433,150,100,0,15,2.93211865788166,4.03638087697646
66,19,1,1.11380153402479,0.222820432264507,170,150,13,6,1.08889660788408,3.53955580985203
66,19,2,1.45781132832358,0.199655618385899,150,80,0,14,1.42848202299747,3.53955580985203
66,20,1,0.858478868387911,0.104927093421186,170,150,13,6,2.61488188386232,3.82147520429
66,20,2,1.2640649870117,0.112521298093737,150,80,0,14,2.19141883393136,3.82147520429
66,20,3,1.11735665201464,0.157282416267932,150,100,0,15,1.08158331417183,3.82147520429
66,20,4,0.812950166630852,0.132968599403238,170,150,11,5,1.34249729868777,3.82147520429
66,20,5,0.496450325266313,0.138426956649404,113,90,8,4,0.808071107357576,3.82147520429
66,21,1,0.800973501938924,0.143547799634816,170,150,13,6,1.49466900073169,3.55893142818059
66,21,3,1.39772318903407,0.185523078866724,150,100,0,15,1.16617280887174,3.55893142818059
66,21,4,0.836086332258242,0.169657328505358,170,150,11,5,1.39978657740438,3.55893142818059
66,21,5,0.497436000187681,0.165934760665952,113,90,8,4,0.901487840023502,3.55893142818059
66,22,1,0.769814108279288,0.178124761561747,170,150,13,6,0.931964419124515,3.13887610356655
66,22,2,1.11847312555191,0.132549917543534,150,80,0,14,1.93551708754281,3.13887610356655
66,22,3,1.06247914465167,0.178321376749586,150,100,0,15,1.13282330456095,3.13887610356655
66,22,4,0.805139636084252,0.15712776719221,170,150,11,5,1.36859079379207,3.13887610356655
66,22,5,0.464937188727331,0.121663462782308,113,90,8,4,0.919220394257438,3.13887610356655
66,23,1,0.910710665730733,0.169885304271226,170,150,13,6,0.954096610737156,3.31751026123476
66,23,2,1.14156190965794,0.169828663312173,150,80,0,14,1.67042628134881,3.31751026123476
66,23,3,1.15942934856066,0.148662619773641,150,100,0,15,2.441449811144,3.31751026123476
66,23,4,0.875705875190787,0.17564356010922,170,150,11,5,1.44646206062867,3.31751026123476
66,24,5,0.752911700551146,0.199426225140215,113,90,8,4,1.21069705972434,3.96946174446372
66,25,1,0.882573387158064,0.195409235072557,170,150,13,6,1.64966730839268,2.94527338437403
66,25,2,1.08250653650433,0.18146051285564,150,80,0,14,1.43073513070563,2.94527338437403
66,25,3,1.023998265916,0.137042875460332,150,100,0,15,1.10967214806373,2.94527338437403
66,25,4,0.878141494784793,0.14202352954737,170,150,11,5,1.57457825643332,2.94527338437403
66,26,1,0.838674800175029,0.191808545677946,170,150,13,6,1.05432821172186,4.02101697767026
66,26,3,1.46535800790712,0.16486665970195,150,100,0,15,1.50464440108501,4.02101697767026
66,26,4,1.20622236381206,0.0288773573096931,170,150,11,5,4.29619183641446,4.02101697767026
66,26,5,0.560994580900943,0.151198139842169,113,90,8,4,2.90191123265571,4.02101697767026
66,27,2,1.1456400571651,0.155689424381341,150,80,0,14,1.75650599946066,2.95358763687109
66,27,3,1.03979935821348,0.167720299319015,150,100,0,15,1.10004181318634,2.95358763687109
66,27,4,0.85089408026448,0.179053055688717,170,150,11,5,1.28171843334306,2.95358763687109
66,27,5,0.569581330386189,0.187204353736558,113,90,8,4,1.55882137287021,2.95358763687109
66,28,1,0.89266979285317,0.184227605187588,170,150,13,6,1.30396670726234,3.72984065389718
66,28,2,1.14812735409357,0.166280313309968,150,80,0,14,1.43339148890933,3.72984065389718
66,28,3,1.08758353602902,0.147536803753665,150,100,0,15,1.02888940927854,3.72984065389718
66,28,4,0.932657719236881,0.163420978045521,170,150,11,5,1.82476503564435,3.72984065389718
66,29,1,0.800112008920287,0.195814908432872,170,150,13,6,1.0799312908136,2.91141873898809
66,29,2,1.40676612784944,0.185431199853914,150,80,0,14,1.51549212882102,2.91141873898809
66,29,5,0.487918128875713,0.147748047951879,113,90,8,4,1.00935161312299,2.91141873898809
66,30,1,0.834302573094598,0.178064825902614,170,150,13,6,1.77337652810209,4.25582253702668
66,30,2,1.13445506706173,0.161582168168387,150,80,0,14,1.13610087965101,4.25582253702668
66,30,3,1.04440260225107,0.142541332341537,150,100,0,15,1.19962979495795,4.25582253702668
66,30,4,0.82048281060462,0.116496372800133,170,150,11,5,1.46802824840018,4.25582253702668
66,30,5,0.476825872861431,0.137270378115673,113,90,8,4,0.895730396259273,4.25582253702668
66,31,1,0.864309591747522,0.176145633272419,170,150,13,6,1.29918746111489,3.77902240706027
66,31,2,1.42364885568357,0.193298928292134,150,80,0,14,1.12802425102034,3.77902240706027
66,31,4,0.937459437155102,0.189690195094594,170,150,11,5,1.54858851196294,3.77902240706027
66,32,1,1.07584694542659,0.200445039146888,170,150,13,6,1.00703793865691,4.22924441958644
66,32,2,1.1760022586613,0.118375347624959,150,80,0,14,1.98430296441458,4.22924441958644
66,32,3,1.08294076161696,0.164357670852109,150,100,0,15,1.05175940729039,4.22924441958644
66,33,1,0.818185022857497,0.123940001555668,170,150,13,6,1.89233746360602,3.85837020748464
66,33,2,1.52883750187639,0.138548523895533,150,80,0,14,2.82605153092203,3.85837020748464
66,33,4,0.891555018933596,0.163635840051784,170,150,11,5,1.65471176802417,3.85837020748464
66,33,5,0.501180955043457,0.174363858331631,113,90,8,4,0.863083879161241,3.85837020748464
66,34,1,0.948756728739172,0.215250923606862,170,150,13,6,1.27692182925721,2.95791796898421
66,34,2,1.08091634714607,0.203118657611001,150,80,0,14,1.23276279992535,2.95791796898421
66,34,3,1.05464954863619,0.132282117410006,150,100,0,15,1.29170020291536,2.95791796898421
66,34,4,0.985694123382138,0.114987541807725,170,150,11,5,3.06743912324288,2.95791796898421
66,35,2,1.07817100443483,0.168290567672857,150,80,0,14,1.41122196237739,3.38873497342743
66,35,3,1.01650716297547,0.155511538818496,150,100,0,15,1.32529476951151,3.38873497342743
66,35,4,0.899794386444226,0.247476125803898,170,150,11,5,1.5681672527739,3.38873497342743
66,35,5,0.563825017190971,0.18964399364703,113,90,8,4,1.67466595209076,3.38873497342743
66,36,1,0.816723786698805,0.188164912788542,170,150,13,6,1.21540227045861,3.95470859938427
66,36,2,1.12040389282668,0.183599435240613,150,80,0,14,1.28014970702921,3.95470859938427
66,36,3,1.16688691036683,0.111766662667936,150,100,0,15,2.2976890519249,3.95470859938427
66,36,5,0.543710001027566,0.196994209550394,113,90,8,4,0.813905514477725,3.95470859938427
67,1,1,0.961623612543661,0.0899549008772052,170,150,13,6,5.51007666490443,3.12816446861881
67,1,2,1.08270954133167,0.164798929552197,150,80,0,14,1.19997720975783,3.12816446861881
67,1,3,1.03994243147783,0.156375086956379,150,100,0,15,1.19218312166032,3.12816446861881
67,1,4,0.944308834165418,0.164820184035562,170,150,11,5,1.60603064551964,3.12816446861881
67,1,5,0.501003649888536,0.150693844103309,113,90,8,4,1.19411665587931,3.12816446861881
67,2,1,0.888500770597268,0.219961059772808,170,150,13,6,1.08240081404096,3.82845300483293
67,2,2,1.13206057003086,0.164961916771529,150,80,0,14,1.3191866608825,3.82845300483293
67,2,3,1.15821820312041,0.125430931928741,150,100,0,15,2.596027004707,3.82845300483293
67,2,5,0.495524384893018,0.136106973647694,113,90,8,4,1.21866898616616,3.82845300483293
67,3,1,0.853228646248271,0.218110634068424,170,150,13,6,1.44169941381353,4.24586833220663
67,3,2,1.50778036397271,0.158065522161559,150,80,0,14,1.97579144980795,4.24586833220663
67,3,5,0.502026240341351,0.145380472213109,113,90,8,4,1.45631186859038,4.24586833220663
67,4,1,0.823555517175031,0.141459790964336,170,150,13,6,1.40986765945003,3.66398780731213
67,4,3,1.41374907808824,0.164037051381055,150,100,0,15,1.7352642576589,3.66398780731213
67,4,4,0.937085903200443,0.101722636535254,170,150,11,5,1.97396217082948,3.66398780731213
67,4,5,0.501763540747209,0.168732641056623,113,90,8,4,0.929922177866325,3.66398780731213
67,5,1,0.87962537090361,0.177966591999862,170,150,13,6,1.51817627062358,3.15644097404439
67,5,2,1.15107419935001,0.162759323504587,150,80,0,14,2.01758981433851,3.15644097404439
67,5,3,1.03890108213242,0.150600024364193,150,100,0,15,1.23519921766543,3.15644097404439
67,5,5,0.524010665620775,0.168588884115223,113,90,8,4,1.58683568153942,3.15644097404439
67,6,1,0.873478188445035,0.133734473830776,170,150,13,6,2.40963885246895,3.31117028625103
67,6,2,1.86792428385547,0.0241003518196468,150,80,0,14,8.02075122679125,3.31117028625103
67,6,3,1.2807698870666,0.163482234776424,150,100,0,15,1.2204798215026,3.31117028625103
67,6,4,0.931663797873116,0.146534270284806,170,150,11,5,1.56614351515968,3.31117028625103
67,6,5,0.504919217265921,0.114411486395448,113,90,8,4,2.62365557917732,3.31117028625103
67,7,1,0.945289145596676,0.211192848143327,170,150,13,6,1.07282938733359,3.74645459415223
67,7,2,1.15730074620993,0.191730934926525,150,80,0,14,1.34685609607331,3.74645459415223
67,7,3,1.33052157296128,0.0847015572596419,150,100,0,15,3.84180372280025,3.74645459415223
67,7,4,1.20102265402726,0.0750199584904385,170,150,11,5,4.43093226901426,3.74645459415223
67,8,1,0.858567859127467,0.166398576085244,170,150,13,6,1.24327774781444,3.81495688537522
67,8,2,1.22136069897843,0.140040904706456,150,80,0,14,2.25506314980509,3.81495688537522
67,8,3,1.11025646614172,0.143991874278289,150,100,0,15,1.55976680641531,3.81495688537522
67,8,5,0.568053223590559,0.172400079144319,113,90,8,4,2.53039022343849,3.81495688537522
67,9,2,1.09865761272087,0.178441502267243,150,80,0,14,1.27895344554911,3.7666611390036
67,9,3,1.03741904507498,0.128714037537556,150,100,0,15,1.3824996637824,3.7666611390036
67,10,1,0.88655889153033,0.197092098429456,170,150,13,6,1.16952748145695,3.80482620434458
67,10,2,1.13732815256709,0.140676709224458,150,80,0,14,1.80021721802089,3.80482620434458
67,10,3,1.10451544090255,0.164713893631437,150,100,0,15,1.3637096106303,3.80482620434458
67,10,4,0.886025448911621,0.171118391774033,170,150,11,5,1.77898530721851,3.80482620434458
67,11,1,0.816391887623387,0.134273227541994,170,150,13,6,2.03863039998515,3.67217756176924
67,11,2,1.18735830195815,0.139393572377948,150,80,0,14,2.19357284535438,3.67217756176924
67,11,3,1.12798570882406,0.152353036769648,150,100,0,15,1.93454247947058,3.67217756176924
67,11,4,0.859451326231672,0.13878425751752,170,150,11,5,1.47553749893321,3.67217756176924
67,11,5,0.511844088798475,0.15386573854851,113,90,8,4,1.67193172890902,3.67217756176924
67,12,1,0.866112929221038,0.198472279965596,170,150,13,6,1.2220880689987,3.46112085639594
67,12,2,1.12346569184508,0.160646312592975,150,80,0,14,1.3417839435957,3.46112085639594
67,12,3,1.0563728126094,0.138506367786218,150,100,0,15,1.27486293260216,3.46112085639594
67,12,5,0.536392496062309,0.153247778729168,113,90,8,4,2.21693467305551,3.46112085639594
67,13,2,1.22278512353657,0.157598169011987,150,80,0,14,1.43232800190967,3.70248358942961
67,13,3,1.1836572750396,0.104965148140931,150,100,0,15,2.22405449278558,3.70248358942961
67,13,4,0.884591448116267,0.188015453051867,170,150,11,5,1.37848074485808,3.70248358942961
67,13,5,0.562778978614264,0.17856647005932,113,90,8,4,1.26475847450238,3.70248358942961
67,14,1,0.867560274975448,0.214753682179895,170,150,13,6,1.34874828127478,3.36693222616346
67,14,3,1.41892420682208,0.185388665625887,150,100,0,15,1.47938930728801,3.36693222616346
67,14,4,0.878396789972945,0.203858043507954,170,150,11,5,1.3282403512958,3.36693222616346
67,15,1,0.81708352196081,0.197378533353111,170,150,13,6,2.22212212417976,3.18630598303683
67,15,3,1.40283025463339,0.188123376962909,150,100,0,15,1.29315771445681,3.18630598303683
67,15,5,0.54197966520471,0.188231489880543,113,90,8,4,2.29264995509323,3.18630598303683
67,16,2,1.23402915672073,0.136303134066332,150,80,0,14,1.77082675683942,4.22932627255384
67,16,3,1.16329834562531,0.155947904271616,150,100,0,15,1.38599245142316,4.22932627255384
67,16,4,0.933726000370811,0.195556376449149,170,150,11,5,1.5249844896372,4.22932627255384
67,16,5,0.598123910193833,0.163974120026027,113,90,8,4,2.39896146515711,4.22932627255384
67,17,1,0.882043554265781,0.186325612439048,170,150,13,6,1.44533355801726,3.68155799859494
67,17,2,1.1382076175964,0.153619612194026,150,80,0,14,1.33764353012348,3.68155799859494
67,17,3,1.09824265005797,0.162427455286817,150,100,0,15,1.18997102701337,3.68155799859494
67,17,4,0.870490443796604,0.205687767222625,170,150,11,5,1.42602659679333,3.68155799859494
67,18,1,0.860322129154032,0.164097193266324,170,150,13,6,1.65707139277957,4.03638087697646
67,18,2,1.32435185400152,0.1252076766503,150,80,0,14,2.64150647074819,4.03638087697646
67,18,3,1.15685271710191,0.15686885383968,150,100,0,15,1.60843902199763,4.03638087697646
67,18,4,1.06777617482899,0.052093948783643,170,150,11,5,3.10454801531454,4.03638087697646
67,18,5,0.522847549766638,0.162478609692316,113,90,8,4,1.29759338913671,4.03638087697646
67,19,2,1.48133419985951,0.185484051565747,150,80,0,14,2.0846022745689,3.53955580985203
67,19,4,0.986404251071037,0.136069046269709,170,150,11,5,2.45837699908147,3.53955580985203
67,19,5,0.613088970585314,0.217776488887613,113,90,8,4,0.917992217092375,3.53955580985203
67,20,1,0.88258053311665,0.192762623289697,170,150,13,6,1.27674924257184,3.82147520429
67,20,2,1.45000625891675,0.166233250289979,150,80,0,14,1.43783293525679,3.82147520429
67,20,5,0.500768234535451,0.147585735603558,113,90,8,4,1.05477671266682,3.82147520429
67,21,1,0.973380714727472,0.126773270557045,170,150,13,6,4.04616854866927,3.55893142818059
67,21,4,0.920951756095505,0.141879979607402,170,150,11,5,2.22168024846232,3.55893142818059
67,21,5,0.511743007670327,0.176396590292148,113,90,8,4,1.54070767264354,3.55893142818059
67,22,1,0.860445012978472,0.20087195417418,170,150,13,6,1.2482927731377,3.13887610356655
67,22,4,0.882765668514399,0.166374856796505,170,150,11,5,1.4571006854562,3.13887610356655
67,23,1,0.772931847638725,0.14523184200546,170,150,13,6,1.58239600649711,3.31751026123476
67,23,2,1.16708256598401,0.145830559865954,150,80,0,14,2.44866969085721,3.31751026123476
67,23,3,1.07754580971229,0.158948362290328,150,100,0,15,1.25131113683597,3.31751026123476
67,23,4,0.873771148316234,0.134173806996874,170,150,11,5,1.44555297914797,3.31751026123476
67,23,5,0.478912427185623,0.151603805959018,113,90,8,4,0.817800656576368,3.31751026123476
67,24,3,1.4480068507282,0.164139284302024,150,100,0,15,1.68962166871592,3.96946174446372
67,24,4,0.910224770720817,0.19774203681852,170,150,11,5,1.46608459742559,3.96946174446372
67,24,5,0.553872553979947,0.175291036646768,113,90,8,4,1.1010992110695,3.96946174446372
67,25,1,0.763769408097725,0.156415390189317,170,150,13,6,0.978586322258796,2.94527338437403
67,25,2,1.0947446597128,0.140199196216233,150,80,0,14,1.37138991237046,2.94527338437403
67,25,3,1.10705750171949,0.167824701788397,150,100,0,15,1.76421656309608,2.94527338437403
67,25,4,0.894730850901828,0.0977114040554543,170,150,11,5,1.79314190061439,2.94527338437403
67,25,5,0.482511619161315,0.150993189052617,113,90,8,4,1.00134888266746,2.94527338437403
67,26,1,0.816340504178616,0.167502895319142,170,150,13,6,1.76233364079271,4.02101697767026
67,26,3,1.4720078106132,0.147367415377229,150,100,0,15,2.26225875936832,4.02101697767026
67,26,4,0.949143182439628,0.11199777303951,170,150,11,5,1.6040247728034,4.02101697767026
67,26,5,0.48806935282697,0.144960692392808,113,90,8,4,1.15923648918099,4.02101697767026
67,27,1,0.848951990940937,0.179485144182772,170,150,13,6,1.20693100899275,2.95358763687109
67,27,2,1.0662656922971,0.155569720617556,150,80,0,14,1.38514545638571,2.95358763687109
67,27,3,1.06010757486383,0.16730753564571,150,100,0,15,1.45601969892137,2.95358763687109
67,27,4,0.847232594895375,0.153659766286828,170,150,11,5,1.61706526380928,2.95358763687109
67,27,5,0.577385152154972,0.0801395799469465,113,90,8,4,5.91862831430743,2.95358763687109
67,28,2,1.22981423281154,0.184724547317893,150,80,0,14,1.76343679078146,3.72984065389718
67,28,3,1.17377077854884,0.124980325401099,150,100,0,15,2.15466171882641,3.72984065389718
67,28,4,0.986885738606299,0.171870215082335,170,150,11,5,2.22149986727807,3.72984065389718
67,28,5,0.578439775439754,0.181167160472199,113,90,8,4,1.32141348931057,3.72984065389718
67,29,2,1.19970168340928,0.162367228945544,150,80,0,14,2.02210749347247,2.91141873898809
67,29,3,1.05291025139292,0.16009174276868,150,100,0,15,1.07822655143865,2.91141873898809
67,29,4,0.878991718030179,0.171679857479399,170,150,11,5,1.59620923187234,2.91141873898809
67,29,5,0.585940394677709,0.172248123579982,113,90,8,4,1.98761711222358,2.91141873898809
67,30,1,0.841998353197019,0.153406270178489,170,150,13,6,1.95856461275371,4.25582253702668
67,30,2,1.12886337134759,0.159863543515409,150,80,0,14,1.12416170675908,4.25582253702668
67,30,3,1.12765984003707,0.14338162291642,150,100,0,15,1.25523101927354,4.25582253702668
67,30,4,0.978573017462499,0.092855796143573,170,150,11,5,2.50311886324837,4.25582253702668
67,30,5,0.519788315554731,0.150716297356819,113,90,8,4,1.92265022366781,4.25582253702668
67,31,1,0.811174031614338,0.207166853567081,170,150,13,6,0.99556945228335,3.77902240706027
67,31,2,1.16782887961577,0.132802174340359,150,80,0,14,1.84188013027169,3.77902240706027
67,31,3,1.11072753140631,0.166309245351699,150,100,0,15,1.31911525335295,3.77902240706027
67,31,4,0.999246716757699,0.0789122484951165,170,150,11,5,3.27320533402904,3.77902240706027
67,31,5,0.506311077891326,0.143427506422448,113,90,8,4,1.28191663620574,3.77902240706027
67,32,1,0.925376310749902,0.178726523934123,170,150,13,6,1.72624012414529,4.22924441958644
67,32,2,1.17013123555696,0.152060907553677,150,80,0,14,1.70558547040861,4.22924441958644
67,32,3,1.20120768201537,0.116104033017167,150,100,0,15,2.40393105666056,4.22924441958644
67,32,4,0.932691362969809,0.181276125193076,170,150,11,5,2.08502607271688,4.22924441958644
67,33,1,0.896404014276863,0.152383216887218,170,150,13,6,2.05324767667926,3.85837020748464
67,33,2,1.1143944444378,0.184676451430126,150,80,0,14,1.63448033186956,3.85837020748464
67,33,3,1.09973690754688,0.137436718490236,150,100,0,15,1.8348274640613,3.85837020748464
67,33,4,0.950387681260884,0.0988314952184751,170,150,11,5,2.88456733690408,3.85837020748464
67,33,5,0.515291799135658,0.162169731924093,113,90,8,4,1.19911731509044,3.85837020748464
67,34,1,0.761243179371555,0.167483478276456,170,150,13,6,1.1027358183527,2.95791796898421
67,34,2,1.46903575809896,0.194666204504333,150,80,0,14,2.02908291579921,2.95791796898421
67,34,4,0.862935969518393,0.150223548659198,170,150,11,5,1.5499683556202,2.95791796898421
67,34,5,0.481414064373,0.134504395954397,113,90,8,4,1.01631668248358,2.95791796898421
67,35,1,0.838247521285657,0.181699603915427,170,150,13,6,1.19442778113964,3.38873497342743
67,35,2,1.45199615557321,0.188065600721811,150,80,0,14,1.36291891959955,3.38873497342743
67,35,4,0.857728065172168,0.135076079047809,170,150,11,5,1.3756157803546,3.38873497342743
67,35,5,0.479103806105675,0.123910720362302,113,90,8,4,1.48977762049488,3.38873497342743
67,36,1,0.816260825225807,0.169772083076097,170,150,13,6,1.33541811449404,3.95470859938427
67,36,2,1.17577067653305,0.141352534597516,150,80,0,14,1.29646651039367,3.95470859938427
67,36,3,1.10305806739103,0.159207243785018,150,100,0,15,1.32441742083935,3.95470859938427
67,36,4,1.06705031055301,0.0575744109585683,170,150,11,5,3.87145054125731,3.95470859938427
67,36,5,0.522267564402186,0.181515836740306,113,90,8,4,1.14743136091146,3.95470859938427
68,1,1,0.79722847179572,0.13891906028436,170,150,13,6,1.65936212458162,3.12816446861881
68,1,3,1.39964417533488,0.193132628984467,150,100,0,15,1.25572177271864,3.12816446861881
68,1,4,0.899358541064168,0.186554494143116,170,150,11,5,1.65829132791076,3.12816446861881
68,1,5,0.479091781046607,0.133827364684538,113,90,8,4,1.44194197903187,3.12816446861881
68,2,1,0.937633641215498,0.201670530123778,170,150,13,6,0.891917525667192,3.82845300483293
68,2,4,0.968544800518308,0.116505656931152,170,150,11,5,2.63844277073374,3.82845300483293
68,3,2,1.1588973401782,0.146811385624511,150,80,0,14,1.29698472420942,4.24586833220663
68,3,3,1.08773466742766,0.167715785002963,150,100,0,15,1.19437296566575,4.24586833220663
68,3,4,0.957344286059597,0.190448830304299,170,150,11,5,1.60841823812019,4.24586833220663
68,3,5,0.569106057442738,0.177422933428376,113,90,8,4,0.898689672062395,4.24586833220663
68,4,1,0.77102297907715,0.144887768854053,170,150,13,6,0.977829045809551,3.66398780731213
68,4,2,1.10116592264435,0.150052711275848,150,80,0,14,1.59949967156387,3.66398780731213
68,4,3,1.10012979312852,0.150689668522086,150,100,0,15,1.49679302768027,3.66398780731213
68,4,4,0.852862549836076,0.112661097543102,170,150,11,5,1.58942110764192,3.66398780731213
68,4,5,0.525482166359765,0.146485806501667,113,90,8,4,1.95777170537818,3.66398780731213
68,5,1,0.856879568401323,0.18263372118587,170,150,13,6,1.79516006494112,3.15644097404439
68,5,2,1.40510172145983,0.191687470213867,150,80,0,14,1.37021111288538,3.15644097404439
68,5,5,0.543248483778025,0.20007121074082,113,90,8,4,1.34042354605276,3.15644097404439
68,6,1,0.777627162008974,0.135385625468461,170,150,13,6,1.34808964549743,3.31117028625103
68,6,2,1.41845457164261,0.169033082134392,150,80,0,14,1.54503570052419,3.31117028625103
68,6,4,0.882501029991501,0.124127305187703,170,150,11,5,2.09415642448849,3.31117028625103
68,6,5,0.480804518144497,0.137021558202672,113,90,8,4,1.15846390227436,3.31117028625103
68,7,1,0.91421236678237,0.196818595191358,170,150,13,6,2.37038204872069,3.74645459415223
68,7,2,1.15645829061197,0.162685700351853,150,80,0,14,1.39698365733769,3.74645459415223
68,7,3,1.12929727625077,0.147452536927402,150,100,0,15,2.01458489561938,3.74645459415223
68,7,5,0.537911519272459,0.190229689138697,113,90,8,4,0.874407114764442,3.74645459415223
68,8,1,0.863153762358568,0.208900097598308,170,150,13,6,1.05423609864283,3.81495688537522
68,8,2,1.213357772699,0.154854847464535,150,80,0,14,1.83338215159431,3.81495688537522
68,8,3,1.0724547313123,0.157866188034161,150,100,0,15,1.26956777110402,3.81495688537522
68,8,5,0.522623976773574,0.178048245978549,113,90,8,4,1.18253524615911,3.81495688537522
68,9,1,0.893727453669174,0.116455541602564,170,150,13,6,2.65385838259855,3.7666611390036
68,9,2,1.44721691405531,0.14566706925313,150,80,0,14,2.27383776227957,3.7666611390036
68,9,4,0.910479943161406,0.124432106788272,170,150,11,5,2.31420111599131,3.7666611390036
68,9,5,0.507655021297052,0.148954244249111,113,90,8,4,1.04511329122318,3.7666611390036
68,10,1,0.817141014162629,0.116824233352541,170,150,13,6,1.9150576738425,3.80482620434458
68,10,4,0.898865822571321,0.148330118769119,170,150,11,5,1.91687895197835,3.80482620434458
68,10,5,0.503922459612508,0.150589477848845,113,90,8,4,1.94014456373779,3.80482620434458
68,11,2,1.16600892401618,0.182695730386594,150,80,0,14,1.77916034990937,3.67217756176924
68,11,3,1.08288061211596,0.138644849700941,150,100,0,15,1.39361837067093,3.67217756176924
68,11,4,0.903614289274062,0.192312272879579,170,150,11,5,1.55866012325277,3.67217756176924
68,11,5,0.571939022430249,0.194090418482311,113,90,8,4,1.02820685188075,3.67217756176924
68,12,1,0.957680460618981,0.216029898269921,170,150,13,6,1.04798463386613,3.46112085639594
68,12,2,1.10507947674419,0.158712937010677,150,80,0,14,1.13505906556862,3.46112085639594
68,12,3,1.1527561253386,0.142121296330546,150,100,0,15,2.80451999197906,3.46112085639594
68,12,4,1.10219483427459,0.0886855632398318,170,150,11,5,3.85864066820583,3.46112085639594
68,13,1,0.814553242686451,0.175516496884186,170,150,13,6,1.64983428193334,3.70248358942961
68,13,2,1.45602759837752,0.175854290922691,150,80,0,14,1.25007639025287,3.70248358942961
68,13,4,0.940744325749998,0.0784362135125076,170,150,11,5,2.48061377532617,3.70248358942961
68,13,5,0.497252720917734,0.148926382780069,113,90,8,4,1.39925293791427,3.70248358942961
68,14,1,0.865646573467858,0.232148450882464,170,150,13,6,1.16100448299551,3.36693222616346
68,14,2,1.13954072341504,0.161597028550599,150,80,0,14,1.60761028577282,3.36693222616346
68,14,3,1.06582359399866,0.167305914438532,150,100,0,15,1.26600593455062,3.36693222616346
68,14,5,0.51197760718521,0.162113700846172,113,90,8,4,1.40171462790951,3.36693222616346
68,15,1,0.978830632891705,0.255790188223057,170,150,13,6,1.00435766782855,3.18630598303683
68,15,2,1.12922008775059,0.178650801891107,150,80,0,14,1.54942235769043,3.18630598303683
68,15,3,1.10218539255536,0.145268830454665,150,100,0,15,1.50517923151063,3.18630598303683
68,15,4,1.15735532719159,0.0776856423606371,170,150,11,5,4.86075999955518,3.18630598303683
68,16,3,1.45210324737727,0.181014709123891,150,100,0,15,1.15673158520528,4.22932627255384
